DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 30, 50, 0.9045, 0.9735, 70.8320564227*(x-0.9045)*(x-0.9045)*(x-0.9045)-23.5768044381*(x-0.9045)*(x-0.9045)+0.0*(x-0.9045)+0.969322919845581
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 30, 50, 0.9735, 1.1, 0.880342721939
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0, 0.0675, 1.21588087082
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.0675, 0.162, 7.77215336894*(x-0.0675)*(x-0.0675)*(x-0.0675)-5.79048283694*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.2158808708190918
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.162, 0.221, 1647.96245291*(x-0.162)*(x-0.162)*(x-0.162)-138.334681842*(x-0.162)*(x-0.162)-0.886179438312*(x-0.162)+1.170729398727417
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.221, 0.286, -1142.09770234*(x-0.221)*(x-0.221)*(x-0.221)+111.354525978*(x-0.221)*(x-0.221)+0.0*(x-0.221)+0.9753586649894714
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.286, 0.351, 25.7546173269*(x-0.286)*(x-0.286)*(x-0.286)-4.8959174788*(x-0.286)*(x-0.286)+0.0*(x-0.286)+1.1321829557418823
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.351, 0.416, 130.751514385*(x-0.351)*(x-0.351)*(x-0.351)-12.9088716711*(x-0.351)*(x-0.351)-0.310029497625*(x-0.351)+1.1185705661773682
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.416, 0.4825, -46.0416178086*(x-0.416)*(x-0.416)*(x-0.416)+4.60326445265*(x-0.416)*(x-0.416)-0.330907370043*(x-0.416)+1.0797863006591797
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.4825, 0.549, 67.4942360849*(x-0.4825)*(x-0.4825)*(x-0.4825)-8.42335137086*(x-0.4825)*(x-0.4825)-0.329495830903*(x-0.4825)+1.0645978450775146
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.549, 0.615, 112.38576055*(x-0.549)*(x-0.549)*(x-0.549)-6.92639933495*(x-0.549)*(x-0.549)-0.554372406649*(x-0.549)+1.0252848863601685
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.615, 0.6805, -744.186681953*(x-0.615)*(x-0.615)*(x-0.615)+73.1163415019*(x-0.615)*(x-0.615)+0.0*(x-0.615)+0.9908353686332703
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.6805, 0.7445, 311.258934176*(x-0.6805)*(x-0.6805)*(x-0.6805)-36.3438924178*(x-0.6805)*(x-0.6805)+0.0*(x-0.6805)+1.0953978300094604
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.7445, 0.8065, 140.302751383*(x-0.7445)*(x-0.7445)*(x-0.7445)-6.37663615017*(x-0.7445)*(x-0.7445)-0.827268446328*(x-0.7445)+1.028127908706665
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.8065, 0.8665, -527.571748804*(x-0.8065)*(x-0.8065)*(x-0.8065)+47.4814573924*(x-0.8065)*(x-0.8065)+0.0*(x-0.8065)+0.9857635498046875
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.8665, 0.9235, 668.88519241*(x-0.8665)*(x-0.8665)*(x-0.8665)-68.2716564132*(x-0.8665)*(x-0.8665)+0.0*(x-0.8665)+1.042741298675537
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.9235, 0.9805, 29.3117087683*(x-0.9235)*(x-0.9235)*(x-0.9235)+2.96895332215*(x-0.9235)*(x-0.9235)-1.26334486068*(x-0.9235)+0.944799542427063
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.9805, 1.1, 0.887863337994
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0, 0.067, 1.25821399689
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.067, 0.164, 27.0801875542*(x-0.067)*(x-0.067)*(x-0.067)-8.44484781374*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.258213996887207
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.164, 0.2265, 628.121343301*(x-0.164)*(x-0.164)*(x-0.164)-51.8951117602*(x-0.164)*(x-0.164)-0.873908021775*(x-0.164)+1.2034717798233032
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.2265, 0.2925, -33.424676624*(x-0.2265)*(x-0.2265)*(x-0.2265)+3.30904298577*(x-0.2265)*(x-0.2265)+0.0*(x-0.2265)+1.0994871854782104
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.2925, 0.3595, 317.706746963*(x-0.2925)*(x-0.2925)*(x-0.2925)-33.7273245563*(x-0.2925)*(x-0.2925)+0.0*(x-0.2925)+1.1042919158935547
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.3595, 0.4265, 9.06494143923*(x-0.3595)*(x-0.3595)*(x-0.3595)+0.88676987194*(x-0.3595)*(x-0.3595)-0.240904729202*(x-0.3595)+1.048444390296936
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.4265, 0.4935, -1.22757386759*(x-0.4265)*(x-0.4265)*(x-0.4265)+0.953094014564*(x-0.4265)*(x-0.4265)+0.0*(x-0.4265)+1.0390108823776245
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.4935, 0.5605, -499.722429326*(x-0.4935)*(x-0.4935)*(x-0.4935)+49.3923813064*(x-0.4935)*(x-0.4935)+0.111182860677*(x-0.4935)+1.0429201126098633
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.5605, 0.6275, 643.803806562*(x-0.5605)*(x-0.5605)*(x-0.5605)-64.7022825595*(x-0.5605)*(x-0.5605)+0.0*(x-0.5605)+1.1217937469482422
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.6275, 0.6935, -189.946370972*(x-0.6275)*(x-0.6275)*(x-0.6275)+18.8046907262*(x-0.6275)*(x-0.6275)+0.0*(x-0.6275)+1.0249775648117065
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.6935, 0.7575, 503.858245793*(x-0.6935)*(x-0.6935)*(x-0.6935)-48.3703915961*(x-0.6935)*(x-0.6935)+0.0*(x-0.6935)+1.0522819757461548
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.7575, 0.819, -179.044266209*(x-0.7575)*(x-0.7575)*(x-0.7575)+16.5168335578*(x-0.7575)*(x-0.7575)+0.0*(x-0.7575)+0.9862402677536011
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.819, 0.8775, 778.642321173*(x-0.819)*(x-0.819)*(x-0.819)-68.3258636829*(x-0.819)*(x-0.819)+0.0*(x-0.819)+1.007063865661621
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.8775, 0.932, -621.92533048*(x-0.8775)*(x-0.8775)*(x-0.8775)+50.8423957667*(x-0.8775)*(x-0.8775)+0.0*(x-0.8775)+0.9291211366653442
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.932, 0.984, 153.625245692*(x-0.932)*(x-0.932)*(x-0.932)-40.5465580433*(x-0.932)*(x-0.932)+0.0*(x-0.932)+0.9794593453407288
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.984, 1.1, 0.891422390938
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0, 0.0685, 1.40045237541
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.0685, 0.1665, 44.9917679413*(x-0.0685)*(x-0.0685)*(x-0.0685)+7.41116896649*(x-0.0685)*(x-0.0685)-3.62109520327*(x-0.0685)+1.4004523754119873
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.1665, 0.2295, -148.882466911*(x-0.1665)*(x-0.1665)*(x-0.1665)+14.3412125718*(x-0.1665)*(x-0.1665)-0.872203267908*(x-0.1665)+1.1591078042984009
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.2295, 0.2955, 585.080005378*(x-0.2295)*(x-0.2295)*(x-0.2295)-51.5747840372*(x-0.2295)*(x-0.2295)-0.837954017379*(x-0.2295)+1.1238516569137573
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.2955, 0.3615, -107.126154538*(x-0.2955)*(x-0.2955)*(x-0.2955)+14.0323019627*(x-0.2955)*(x-0.2955)+0.0*(x-0.2955)+1.0120950937271118
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.3615, 0.4285, 22.5210179089*(x-0.3615)*(x-0.3615)*(x-0.3615)-1.61288206322*(x-0.3615)*(x-0.3615)+0.452339271577*(x-0.3615)+1.0424214601516724
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.4285, 0.4955, -184.600198063*(x-0.4285)*(x-0.4285)*(x-0.4285)+14.5261734629*(x-0.4285)*(x-0.4285)+0.539503623285*(x-0.4285)+1.0722614526748657
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.4955, 0.562, 771.971935649*(x-0.4955)*(x-0.4955)*(x-0.4955)-77.004200581*(x-0.4955)*(x-0.4955)+0.0*(x-0.4955)+1.1180952787399292
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.562, 0.628, -205.67392319*(x-0.562)*(x-0.562)*(x-0.562)+20.3617183959*(x-0.562)*(x-0.562)+0.0*(x-0.562)+1.0045846700668335
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.628, 0.693, 53.4253796606*(x-0.628)*(x-0.628)*(x-0.628)-8.40128368947*(x-0.628)*(x-0.628)+0.0*(x-0.628)+1.0341498851776123
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.693, 0.756, 190.954902357*(x-0.693)*(x-0.693)*(x-0.693)-14.7515859519*(x-0.693)*(x-0.693)-0.415000192433*(x-0.693)+1.0133264064788818
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.756, 0.817, -56.5971155257*(x-0.756)*(x-0.756)*(x-0.756)+5.17863607061*(x-0.756)*(x-0.756)+0.0*(x-0.756)+0.9763800501823425
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.817, 0.8755, 27.7112059633*(x-0.817)*(x-0.817)*(x-0.817)-5.58872232098*(x-0.817)*(x-0.817)+0.0*(x-0.817)+0.9828032851219177
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.8755, 0.93, 240.293022823*(x-0.8755)*(x-0.8755)*(x-0.8755)-22.3645858801*(x-0.8755)*(x-0.8755)-0.369376487731*(x-0.8755)+0.9692251086235046
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.93, 0.983, 13.6377689144*(x-0.93)*(x-0.93)*(x-0.93)+1.67884197644*(x-0.93)*(x-0.93)-0.66592529554*(x-0.93)+0.921563982963562
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.983, 1.1, 0.893016159534
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0075, 0.858752131462
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0075, 0.021, -6213.02072203*(x-0.0075)*(x-0.0075)*(x-0.0075)-160.710992728*(x-0.0075)*(x-0.0075)+14.1075900827*(x-0.0075)+0.8587521314620972
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.021, 0.033, 502.29682055*(x-0.021)*(x-0.021)*(x-0.021)-156.254082106*(x-0.021)*(x-0.021)+6.37142419926*(x-0.021)+1.0046286582946777
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.033, 0.046, -7388.0441906*(x-0.033)*(x-0.033)*(x-0.033)+34.9007672865*(x-0.033)*(x-0.033)+2.83831845519*(x-0.033)+1.0594531297683716
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.046, 0.061, 936.543806468*(x-0.046)*(x-0.046)*(x-0.046)-46.6458048699*(x-0.046)*(x-0.046)+0.0*(x-0.046)+1.0860179662704468
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.061, 0.078, 10398.7820987*(x-0.061)*(x-0.061)*(x-0.061)-242.604029495*(x-0.061)*(x-0.061)-0.767207076731*(x-0.061)+1.0786834955215454
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.078, 0.098, -8670.91282823*(x-0.078)*(x-0.078)*(x-0.078)+262.338849826*(x-0.078)*(x-0.078)+0.0*(x-0.078)+1.0466176271438599
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.098, 0.124, 2.35459597033*(x-0.098)*(x-0.098)*(x-0.098)-1.79295615009*(x-0.098)*(x-0.098)+0.088458599177*(x-0.098)+1.0821858644485474
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.124, 0.161, 21.4241453942*(x-0.124)*(x-0.124)*(x-0.124)-2.18741594404*(x-0.124)*(x-0.124)+0.0*(x-0.124)+1.083315134048462
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.161, 0.215, 3.40159358802*(x-0.161)*(x-0.161)*(x-0.161)-1.49280373834*(x-0.161)*(x-0.161)-0.0738798147248*(x-0.161)+1.081405758857727
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.215, 0.3, 82.5754560113*(x-0.215)*(x-0.215)*(x-0.215)-9.3204560664*(x-0.215)*(x-0.215)-0.205345477757*(x-0.215)+1.073598861694336
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.3, 0.6815, 1.78462880711*(x-0.3)*(x-0.3)*(x-0.3)+0.29994800509*(x-0.3)*(x-0.3)+0.0*(x-0.3)+1.0395158529281616
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.6815, 1.1, 1.18226134777
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.008, 0.935259103775
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.008, 0.0225, -4869.49373554*(x-0.008)*(x-0.008)*(x-0.008)-73.9906534875*(x-0.008)*(x-0.008)+7.91922719499*(x-0.008)+0.9352591037750244
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0225, 0.036, -641.237969802*(x-0.0225)*(x-0.0225)*(x-0.0225)-60.10374392*(x-0.0225)*(x-0.0225)+2.70206507016*(x-0.0225)+1.0196861028671265
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.036, 0.051, -783.865786389*(x-0.036)*(x-0.036)*(x-0.036)-6.65192395066*(x-0.036)*(x-0.036)+0.728667124332*(x-0.036)+1.0436323881149292
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.051, 0.068, 10881.1763972*(x-0.051)*(x-0.051)*(x-0.051)-315.590481256*(x-0.051)*(x-0.051)+0.0*(x-0.051)+1.0504201650619507
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.068, 0.0875, -94.1145681776*(x-0.068)*(x-0.068)*(x-0.068)+22.0069740649*(x-0.068)*(x-0.068)-1.2960964263*(x-0.068)+1.0126737356185913
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0875, 0.111, -452.996730817*(x-0.0875)*(x-0.0875)*(x-0.0875)+17.5236623049*(x-0.0875)*(x-0.0875)-0.545185631414*(x-0.0875)+0.9950701594352722
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.111, 0.1415, 155.131634948*(x-0.111)*(x-0.111)*(x-0.111)-9.93670262597*(x-0.111)*(x-0.111)-0.472075836864*(x-0.111)+0.9860568046569824
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.1415, 0.182, 122.076233457*(x-0.1415)*(x-0.1415)*(x-0.1415)-5.35526712878*(x-0.1415)*(x-0.1415)-0.645281086816*(x-0.1415)+0.9668163657188416
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.182, 0.24, 74.5237740112*(x-0.182)*(x-0.182)*(x-0.182)-2.3598519729*(x-0.182)*(x-0.182)-0.478351098465*(x-0.182)+0.9400080442428589
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.24, 0.3285, -10.0098059428*(x-0.24)*(x-0.24)*(x-0.24)+1.32880173891*(x-0.24)*(x-0.24)+0.0*(x-0.24)+0.9188656210899353
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.3285, 0.696, -0.162662566037*(x-0.3285)*(x-0.3285)*(x-0.3285)-0.0751442016868*(x-0.3285)*(x-0.3285)+0.0*(x-0.3285)+0.9223347902297974
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.696, 1.1, 0.904112637043
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0, 0.009, 1.04322910309
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.009, 0.0255, 173.168999994*(x-0.009)*(x-0.009)*(x-0.009)-129.489067847*(x-0.009)*(x-0.009)+4.13170345819*(x-0.009)+1.043229103088379
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0255, 0.041, 5920.85382409*(x-0.0255)*(x-0.0255)*(x-0.0255)-221.446643314*(x-0.0255)*(x-0.0255)+0.0*(x-0.0255)+1.0769267082214355
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.041, 0.0575, 857.602700178*(x-0.041)*(x-0.041)*(x-0.041)-81.1109904764*(x-0.041)*(x-0.041)-2.59739054901*(x-0.041)+1.045772671699524
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0575, 0.0755, 18093.5290503*(x-0.0575)*(x-0.0575)*(x-0.0575)-406.930203412*(x-0.0575)*(x-0.0575)-4.57360622936*(x-0.0575)+0.9846857190132141
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0755, 0.096, 527.935770173*(x-0.0755)*(x-0.0755)*(x-0.0755)+23.6728851967*(x-0.0755)*(x-0.0755)-1.63618331531*(x-0.0755)+0.8760368824005127
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.096, 0.121, -520.763340546*(x-0.096)*(x-0.096)*(x-0.096)+34.3149171013*(x-0.096)*(x-0.096)+0.0*(x-0.096)+0.8569918870925903
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.121, 0.1545, -1645.5284526*(x-0.121)*(x-0.121)*(x-0.121)+71.6532586006*(x-0.121)*(x-0.121)+0.739314591541*(x-0.121)+0.8703017830848694
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.1545, 0.2005, 197.814619096*(x-0.1545)*(x-0.1545)*(x-0.1545)-15.8227693686*(x-0.1545)*(x-0.1545)+0.0*(x-0.1545)+0.9136174321174622
